sujeto,run_tipo,condicion,epoca,potencia_mu_C3,potencia_mu_C4,potencia_mu_Cz,potencia_beta_C3,potencia_beta_C4,potencia_beta_Cz
S002,MM,MM_L,2,2.5121643743584525,1.4221598633208916,3.9327055137345486,1.423658096588444,1.0725221188404441,3.461134326229586
S002,MM,REST,6,1.164142093422087,1.248987669642319,2.173485533994755,1.3968122647110242,1.367081509919311,3.0225292434739273
S002,MM,MM_L,3,1.2623323378149485,1.8873136796501262,4.682913982819303,0.8849613916179724,1.1756773697854541,4.619863536863478
S002,MM,REST,7,3.0029716410061202,1.3216646731877337,3.2627173840823995,2.225705595427019,1.2487017902903628,4.9688813814986075
S002,MM,MM_R,3,1.7491064633044675,2.805221257184231,3.6495965336001754,0.9932091917095878,0.9797325660344376,3.5740636529826832
S002,MM,REST,8,4.327129190769637,2.632615469395118,3.9474586547432677,2.1428600212320155,1.1935828234734185,3.632272143028404
S002,MM,MM_L,4,2.3762981616221213,1.701410761657485,7.9043540774998435,1.0998063077160871,0.8859391156340809,4.985936781009494
S002,MM,REST,9,2.529048399557031,1.7542767580963343,3.4279942346766306,0.9344276538308744,1.3027479492199923,2.9420331289098627
S002,MM,MM_R,4,3.134015292120026,2.5032437640044707,3.6299321079825773,1.6798088038568415,1.8131396892594105,4.448889294344245
S002,MM,REST,10,2.8578440135084517,1.8916378148534665,5.901553653188223,1.3640795075418113,1.341990343033609,4.651857658233157
S002,MM,MM_L,5,2.0432967721472934,1.168976914429568,2.505857517077683,1.346955400368351,1.0240768373336189,2.5921204652032683
S002,MM,REST,11,4.673070004922491,1.5509173923396558,3.447762571382642,1.6925653280775559,1.1438205960873078,2.8082318194694715
S002,MM,MM_R,5,1.441768058255669,1.4762461744142155,2.2817562061394563,0.8502524360163166,1.0421906461261836,3.2674001274608497
S002,MM,REST,12,13.168579754085396,2.066190882743433,3.769362027205443,9.732568057426894,2.0366076869106617,2.8982740296584417
S002,MM,MM_R,6,6.6430896651459115,5.869995795082009,10.494084301093519,1.5348689648345821,1.2706128110888297,4.428200515729197
S002,MM,REST,13,1.8140968577712961,1.8147928186358233,2.313072642366908,2.229134283471347,1.213740631364057,3.2512337918161394
S002,MM,MM_L,6,2.9651807842155358,1.901056360403,4.504174875017829,1.661626498032406,1.0924168086957375,4.921894994809375
S002,MM,REST,14,2.179093267590087,1.5237272278623242,2.527050411606562,1.5647114958975268,0.9423757938811006,4.361679054511014
S002,MM,MM_R,7,9.92383764766595,3.153938255349306,6.356316790764637,28.44954578649811,3.302206417155798,4.603739187929179
S002,MM,REST,0,4.482244602902381,2.1884195297163656,3.8637480103880972,1.787940804898025,1.9456779658077255,4.0540390233281025
S002,MM,MM_R,0,1.7076110308404415,1.0728275840548123,2.7534861102963744,0.9012859539107926,0.6844746500570944,2.408946465177572
S002,MM,REST,1,1.7161274737712582,1.5750916070924619,3.927833189561408,1.3023941857592283,0.7865541173189216,2.605608244401974
S002,MM,MM_L,0,1.4872532562879532,2.1481934344763336,1.738215702801059,0.8781115681234137,0.8231612895480538,2.970122419932084
S002,MM,REST,2,11.16051496056215,15.421240165311932,13.281491494646788,2.769672984120901,3.5127606056400866,6.089797226659299
S002,MM,MM_L,1,1.0744698339219336,1.2964218120379034,2.4144518771055203,0.9305364059048066,1.0138483359715873,3.4903213065597893
S002,MM,REST,3,6.504430317193949,4.129133114008205,15.228624252513649,1.447230005137904,1.4638757863115666,4.399319904046087
S002,MM,MM_R,1,1.6369176635520546,0.7212173360339856,2.009836150357422,0.989582535307991,1.0892515646941756,2.6167769436414114
S002,MM,REST,4,7.874872826490936,4.5202319778421,2.895172550576515,2.2629626432925036,1.4194683414432372,4.538905107934825
S002,MM,MM_L,2,1.536533848568226,1.1544902914375885,3.0907553776757717,0.9503426160553182,0.8005744162730892,4.404228221808024
S002,MM,REST,5,6.070011145490289,4.227821817874982,2.3379504278018732,2.3517076837184354,1.8173966055580284,5.155649218783418
S002,MM,MM_R,2,1.5380646537028237,1.176205033115094,1.7792694862240341,1.046388479187778,1.297555780140462,4.084279960825962
S002,MM,REST,6,14.792578720922211,3.5484578214589337,5.841727153350209,2.887913067651961,1.6197883153941748,4.929262560654263
S002,MM,MM_R,3,2.590471629056241,1.938680677359677,4.244999938880257,1.2705150860149632,1.3821286533546033,4.676261641739417
S002,MM,REST,7,4.388899330763471,2.5716337799775575,5.350426092444728,1.2447591246356773,1.4417018781206516,3.4083551357489026
S002,MM,MM_L,3,2.315750839013066,2.5718320513148694,1.9011710686406667,1.4300444989951158,0.8682516840275328,4.153928388090043
S002,MM,REST,8,6.766323438088007,3.7204394516378088,2.599869319311043,2.055155082525955,2.2873055814573533,4.473463471331281
S002,MM,MM_L,4,1.7457492092094762,0.9980437625449491,2.431181378189168,0.949175811048779,0.7090159713049785,2.8592318059848774
S002,MM,REST,9,4.925748083851669,5.585838159675092,3.7410723375869255,1.8628779470946244,1.5582966570183001,2.800523805410632
S002,MM,MM_R,4,1.6441781445909256,1.2545170545302493,1.352077373903358,0.8819029422759683,0.8833418747377826,1.994415453595645
S002,MM,REST,10,2.2890708528552977,2.2529410393205147,5.866170006758179,0.9410580040245627,1.2877284746968187,4.193588362772485
S002,MM,MM_L,5,8.228296746443757,3.0468884670758913,3.0285399062621283,6.275641079180498,3.1911463559844786,4.958784446789046
S002,MM,REST,11,13.643173819702595,4.505781883550096,13.128307775103211,31.556906609946342,1.5042636220951915,5.740990104047429
S002,MM,MM_R,5,2.174284015267875,1.4020788446823693,2.159755193602662,3.4106463390259814,1.1944219875163473,2.6827842064015113
S002,MM,REST,12,10.24660819054583,1.1682889828700742,7.022967695209688,4.372982237224803,1.026089593588917,4.2383864776494224
S002,MM,MM_R,6,1.6181164655957745,1.5344659883923388,2.7463112699571552,1.0819673553191775,1.0145680244351785,4.007003808032629
S002,MM,REST,13,6.440703548697462,3.346631051670861,5.457336117706545,2.589191039789552,1.3787694142805496,4.50925333070817
S002,MM,MM_L,6,20.150220360703976,1.2412976666805116,2.674050356276366,35.69574950049123,2.0567121204178376,6.32233775902104
S002,MM,REST,14,3.9494395543945036,1.1210010122016225,3.674381607295041,2.3821331885810446,1.5775361436635855,3.690978026036768
S002,MM,MM_L,7,1.3172097812134123,1.8962490948247552,3.725709540349484,1.010508827894143,0.9121685228224731,5.023735787962489
S002,MI,REST,0,6.581958951655158,3.1930212535950275,3.761955645916521,1.7131148862486392,1.415593295421512,3.744497084550791
S002,MI,MI_L,0,4.926639916192144,1.518786728942384,3.709553872974909,1.9997664881652848,1.0737831995364406,4.08663916578188
S002,MI,REST,1,1.9139034844512972,1.6744233123843586,3.6055712248712615,1.0316102402742116,1.0192212573279256,3.3320370673780837
S002,MI,MI_R,0,1.708108120018927,2.420047418668229,2.665788348955173,1.133764624168635,1.3553108327080985,2.8339167102081713
S002,MI,REST,2,3.948539309628467,3.1521483029947803,4.143171480750191,1.456520616164496,0.935149783098162,2.6092636815056416
S002,MI,MI_L,1,5.38632689945102,1.9932198774747714,3.435056706334308,1.2791132520266844,0.9107704394500021,2.7867782201513593
S002,MI,REST,3,8.376476305667191,1.6277226456532738,5.520827295460744,1.7863373945228616,0.9241870075287208,2.030538702185764
S002,MI,MI_R,1,5.022461527065742,3.9963387418707295,4.487762850977621,1.2702807598716934,1.1197098868055557,4.635542092566539
S002,MI,REST,4,2.308763963795149,2.2213521366715314,5.296587092601809,1.7492031163582122,1.1576633388311457,3.587845302323714
S002,MI,MI_L,2,6.08962695122059,2.0007064730312303,2.820236881561325,1.449951800321187,0.8383933346105638,4.740260089768521
S002,MI,REST,5,4.797083689722312,4.3027134693676174,4.478007083193771,1.7118873565066213,1.4683642909861911,4.152843212444405
S002,MI,MI_R,2,5.7647596656320115,4.906805218565223,6.895838554808846,1.1621068505902798,1.137211147454259,2.0830959056619442
S002,MI,REST,6,2.8151180582312274,2.0338006193116174,2.4026481011290524,1.4630956555417982,1.292903899901823,3.863250439958535
S002,MI,MI_R,3,1.873515031172,2.7283837162980613,4.883853960073886,1.5333135560718212,1.1137423128126767,5.039435672138241
S002,MI,REST,7,4.485166106247329,2.2477797824565147,6.903821442013255,1.401014914911222,0.9445903095220124,3.814840285915628
S002,MI,MI_L,3,2.4068446536921813,2.281584916572991,4.103849514604318,1.403949384221212,1.1813304362282266,4.251365430199534
S002,MI,REST,8,3.95567245727477,2.267581061808453,5.545032785648533,1.9534607535440982,1.5039329460772106,3.9167030371900253
S002,MI,MI_R,4,2.972181822267399,2.9219159330605406,5.7219410462639555,1.1621711885501842,0.8458767915056363,2.599212309447246
S002,MI,REST,9,2.4202372599455084,2.540126483917898,2.9526275540108666,0.8613415018181366,0.9758326643214413,1.7975244738275846
S002,MI,MI_L,4,2.9038161194692025,2.410753970643632,5.479295729862378,1.1351569571134434,0.9294578594014427,3.3688294246444244
S002,MI,REST,10,5.276798565051065,1.210746558932299,3.435979914166596,1.5111128500103952,1.2777684662145006,5.62634784462791
S002,MI,MI_R,5,3.1437475586221173,2.0250769815558995,4.665031625435778,0.963596057139072,0.7928660800365094,2.4066072515623707
S002,MI,REST,11,3.053034611428242,1.6081495139615918,3.739711629100737,1.1778716400304083,0.8631503950956069,2.28669517074346
S002,MI,MI_L,5,3.8670453317896016,2.1566739177628906,5.763244682661468,1.1189723670755087,0.8315688503121578,3.274120214122573
S002,MI,REST,12,7.276704535831979,1.8403917698632215,2.1402816812215684,2.118195030625778,0.8172408417617264,3.710381384861237
S002,MI,MI_R,6,2.048980574404776,3.259685459893574,2.86137762910625,1.3226691654766838,1.2795215535095876,3.7287555730528417
S002,MI,REST,13,4.399546359486099,1.3913417121022502,6.336982454265338,1.3100890378630017,0.8628440629104056,4.118997629263347
S002,MI,MI_L,6,4.473577804278999,3.2034194192299896,4.347686958787151,1.3496716971447131,0.7796445930182141,5.5191900478130815
S002,MI,REST,14,3.3701193914324303,2.134229019288217,3.6729630179382315,1.721958701161918,1.671663464612386,4.012764234699982
S002,MI,MI_R,7,1.828768477620599,1.5907907742431273,3.720866049024162,0.9281361420980663,1.2585679485777028,2.698968961932015
S002,MI,REST,0,6.934717730057535,1.2337720500337717,1.878112850956596,2.1245338513961385,1.594478008398593,3.1186769094288707
S002,MI,MI_L,0,4.203064451164187,1.2756418057286125,1.6047970418872164,1.3982336132578512,0.9819254694353721,2.8442125954043087
S002,MI,REST,1,2.624332547498164,1.9668188274525882,2.299721905100049,1.137414610742439,1.1204596292915547,2.812739589841575
S002,MI,MI_R,0,1.2178823429127406,1.6054187744935673,3.0707199148118134,0.7678805906123211,1.271866663001475,2.6485285354580914
S002,MI,REST,2,5.313290267058706,2.415938622673094,4.834678674157979,1.4094220217224944,1.004945828357432,3.4222214642217423
S002,MI,MI_R,1,1.8182241727281951,2.3660615811489567,3.9426889222381707,0.9948672553659099,1.1465009079547896,2.369371545966034
S002,MI,REST,3,2.7799271553123672,1.8624478901110881,5.784971342749999,1.296985483670014,2.308545059499205,4.481417454967728
S002,MI,MI_L,1,1.5735686951212386,1.8673089896067079,3.189937755628373,0.9688385748870821,0.8645328923889488,4.042411542225051
S002,MI,REST,4,2.8468368036257288,3.574324355027398,4.210572273839019,0.8813984958959583,1.1279740214867036,4.92641984297231
S002,MI,MI_R,2,6.943609340038471,3.222664402540685,9.829992581419589,1.48258775001439,1.9259639489772946,6.031901576086549
S002,MI,REST,5,2.737512942723374,0.9136232355959335,2.9555252112775947,1.4866932261170323,1.194974255515342,4.5231580633096655
S002,MI,MI_L,2,4.180833705550472,3.7480880701672366,3.810593746171642,1.3239790373146254,1.1385556639423429,4.447282218350019
S002,MI,REST,6,6.1335585495796465,2.1940888274619192,9.811135097538738,1.1933940855281917,1.247687008887852,3.325952513235874
S002,MI,MI_R,3,3.669990152495783,3.1454171449481376,5.04955049578556,1.0296376999025052,1.0229117911952748,3.494826726264896
S002,MI,REST,7,3.022404568246224,2.625990878638467,4.605974917308855,1.3205451492946647,1.6675432525358442,4.436523384146758
S002,MI,MI_L,3,3.2589782573109343,2.2865869730637836,4.0522525611971645,1.1103913637721334,1.1252401496796458,4.261425027235501
S002,MI,REST,8,4.4147834469493565,1.3711096340032611,2.805621759525055,1.14688197508438,1.3765997535173766,3.3893290985680684
S002,MI,MI_R,4,2.03287978694741,2.5992183975839023,2.792058834644224,1.1552384227599224,2.36701210410978,3.65080802475924
S002,MI,REST,9,4.830091882501871,1.7517261955638526,5.2160542454314385,1.4918200515270184,1.0962460566342327,5.312860774906035
S002,MI,MI_L,4,3.6587902547967404,4.0426541672971,5.011194009463202,1.2957502773340912,1.200202850770289,5.169912207401822
S002,MI,REST,10,8.065437361267415,5.551231441216985,12.420561618671256,1.6788755800963993,1.322890995889193,4.176655195011854
S002,MI,MI_R,5,6.091034991164879,3.452632572261748,9.845109559896615,1.0577264909325041,0.8947721222372421,3.453601904678567
S002,MI,REST,11,1.5814950571594109,2.6203694727362126,3.5370456295171313,0.9509342283401233,0.7393572445937479,1.9440606910223246
S002,MI,MI_L,5,6.602571230971431,3.0536437124019415,3.909459664818404,1.3349755087254906,0.8018572115585524,5.187952067198231
S002,MI,REST,12,3.805000802802254,3.1112724872641344,8.610900080588674,1.4023533398359616,1.4801494219331819,5.078870959450272
S002,MI,MI_L,6,3.774629046854312,2.629091116438509,3.52217704471129,1.2695859856521026,0.9551848111111676,2.9656626801199635
S002,MI,REST,13,3.8046981712211383,5.088165265607686,4.639759261514765,1.1456576780603995,1.0665914665306555,3.3728872326760415
S002,MI,MI_R,6,1.7577848413775976,1.422921112491675,2.5214466825684454,1.2866042233765937,1.0865391489184386,2.745443173587085
S002,MI,REST,14,10.908456903630057,2.8971563776058433,5.540620627517171,2.5306665921871963,1.1790139072235823,3.884533292890267
S002,MI,MI_L,7,3.1070907256320703,2.568415474925551,3.506176971385666,1.2364310062962225,1.319871629182771,2.745131198331999
S002,MI,REST,0,9.398261754943404,5.858719537907136,3.7403729020162384,3.9047255196294928,2.287504199303896,5.976426628553189
S002,MI,MI_L,0,4.466012649945112,1.3303869752573165,3.15049682547777,2.674535250447908,1.6090764356941427,3.4509565030541625
S002,MI,REST,1,4.599338943031593,3.4380954834446276,4.585757424339739,1.421688316123462,1.9397145613010403,2.6882351200594736
S002,MI,MI_R,0,4.223636779172353,0.9578162744505828,1.9668164256388012,1.116248800534869,1.2200185406162418,2.393491677294342
S002,MI,REST,2,2.7121736325882466,1.9378923465814235,4.820141996578927,0.996969764830716,1.5080257063436089,2.97633490041168
S002,MI,MI_R,1,2.0899903067268752,2.1351439364585807,3.9303048916200174,0.998131567500405,1.0005169937506624,3.523514322920612
S002,MI,REST,3,2.6631558259198655,1.0878934814063717,4.1242008059870345,0.9848699970738377,0.7638815432001044,2.408265871074627
S002,MI,MI_L,1,4.485246217881348,2.40688882154369,3.0009708203923706,1.1416960025205156,1.1949977605258635,2.512840549304225
S002,MI,REST,4,5.258894462620919,1.982592395130887,3.9413792044978018,1.7090219215693163,1.5806793834056276,6.214941618394126
S002,MI,MI_R,2,0.9513911180457773,2.021401761045478,3.770121908271452,0.5534256109499593,1.246364535695383,2.1189386061791384
S002,MI,REST,5,7.160795710361361,1.6361822906428058,2.533169139139668,1.6793058293290672,0.9099551320147977,5.096502984359065
S002,MI,MI_L,2,9.097338773621193,1.9780934668944101,3.7163370008386116,1.1785608029177734,0.6830175225925458,3.8849120712913634
S002,MI,REST,6,4.041434929838088,1.3125356613642882,3.2801449539580276,1.6958829915521771,1.0853849992456457,4.07793657408449
S002,MI,MI_L,3,10.059227271889833,3.7412718388525112,5.3807890013308874,2.1623376216000385,1.2231883112441115,4.632024861098969
S002,MI,REST,7,3.8569758895670128,1.875701053037861,2.311123004677829,4.785480217911988,1.3678661408648316,3.1515731032999326
S002,MI,MI_R,3,7.37694067494166,3.508952790951884,5.184842223402611,4.160141586700759,0.9839650501945599,1.9142571744852777
S002,MI,REST,8,6.07535783257738,2.564243414006391,4.078912808075543,1.4792524260728306,1.5461322032480567,5.647623325293943
S002,MI,MI_R,4,4.280394861935225,3.875307899124587,5.297453316148437,1.1910386711370273,0.9186900057828238,3.4040117620586483
S002,MI,REST,9,4.066208813139154,1.535379754059333,4.932409883323489,1.4140045731459066,1.215337011485243,6.39565006431892
S002,MI,MI_L,4,7.648858134070272,3.2535794252368637,2.76840460629162,1.8113878249952553,0.7398107478714051,3.213250473671582
S002,MI,REST,10,6.3103481168185285,2.073125801458633,4.255711160283266,3.654889399282653,1.5084865368957165,4.354588320159288
S002,MI,MI_R,5,3.964974348237807,2.75399217192007,3.8980248507323108,6.247664925726521,0.9746993294074697,1.8202917395053413
S002,MI,REST,11,8.578922951957585,3.282110692987642,4.701583668277057,6.334653560126834,1.4299090303047668,3.9771997466800038
S002,MI,MI_L,5,6.8143370333808875,4.370091480976019,6.789171805862737,2.936352176143735,1.439908778278284,4.712003928606895
S002,MI,REST,12,4.340537848735979,1.7300253976264308,3.3103652297589448,1.859772378553354,0.8797958635551847,4.267605595928282
S002,MI,MI_L,6,2.651365872496833,1.7430577961132627,2.6776221845860593,1.4669795606459444,1.1024836758652568,3.591276850926953
S002,MI,REST,13,3.7171258281829553,1.3397356241080591,2.151074233566641,1.7144250214989203,1.042901857998373,3.4435907505675556
